"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Furosemide|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Furosemide|Fraction excreted to urine","Organism|Lumen|Feces|Furosemide|Fraction excreted to feces"
0,112,2.8857925,0.5962661,1.8918986E-06
0,113,2.8259375,0.59746826,1.918253E-06
0,114,2.7673495,0.59864557,1.9446795E-06
0,115,2.7100012,0.5997986,1.971177E-06
0,116,2.653866,0.6009279,1.9977447E-06
0,117,2.5989175,0.6020339,2.024382E-06
0,118,2.5451295,0.6031171,2.0510874E-06
0,119,2.4924774,0.604178,2.077861E-06
0,120,2.4409366,0.60521704,2.1047013E-06
0,121,2.390483,0.6062347,2.1316077E-06
0,122,2.341093,0.60723144,2.1585802E-06
0,123,2.292744,0.60820764,2.1856174E-06
0,124,2.2454128,0.60916376,2.212719E-06
0,125,2.199078,0.6101002,2.2398845E-06
0,126,2.1537182,0.61101747,2.2671134E-06
0,127,2.1093123,0.6119158,2.294405E-06
0,128,2.0658398,0.61279577,2.3217592E-06
0,129,2.0232804,0.61365765,2.3491752E-06
0,130,1.9816146,0.6145019,2.3766531E-06
0,131,1.9408233,0.6153287,2.4041922E-06
0,132,1.9008876,0.61613864,2.4317924E-06
0,133,1.8617893,0.616932,2.459453E-06
0,134,1.8235103,0.61770904,2.4871745E-06
0,135,1.7860329,0.6184702,2.5149561E-06
0,136,1.7493403,0.6192157,2.542798E-06
0,137,1.7134155,0.619946,2.5707E-06
0,138,1.6782421,0.6206614,2.5986617E-06
0,139,1.643804,0.6213621,2.6266835E-06
0,140,1.6100854,0.6220485,2.6547652E-06
0,141,1.5770712,0.62272084,2.6829068E-06
0,142,1.5447462,0.6233794,2.7111082E-06
0,143,1.5130956,0.62402457,2.7393698E-06
0,144,1.4821051,0.62465656,2.7676915E-06
0,145,1.4517608,0.6252756,2.7960737E-06
0,146,1.4220487,0.6258821,2.8245163E-06
0,147,1.3929554,0.6264761,2.8530194E-06
0,148,1.364468,0.6270581,2.8815837E-06
0,149,1.3365731,0.62762815,2.910209E-06
0,150,1.3092586,0.62818664,2.9388962E-06
0,151,1.282512,0.6287337,2.9676453E-06
0,152,1.2563211,0.62926966,2.9964565E-06
0,153,1.2306743,0.62979466,3.0253307E-06
0,154,1.20556,0.63030905,3.0542678E-06
0,155,1.1809669,0.6308129,3.083269E-06
0,156,1.156884,0.6313065,3.112334E-06
0,157,1.1333004,0.6317901,3.141464E-06
0,158,1.1102058,0.63226384,3.1706593E-06
0,159,1.0875895,0.632728,3.1999205E-06
0,160,1.0654417,0.63318264,3.2292483E-06
0,161,1.0437524,0.63362813,3.2586433E-06
0,162,1.0225121,0.6340645,3.2881064E-06
0,163,1.001711,0.63449204,3.3176384E-06
0,164,0.98134,0.63491094,3.34724E-06
0,165,0.96138996,0.6353213,3.3769118E-06
0,166,0.9418519,0.63572335,3.4066547E-06
0,167,0.92271733,0.6361173,3.4364698E-06
0,168,0.9039781,0.63650316,3.4663578E-06
0,169,0.88562554,0.63688123,3.49632E-06
0,170,0.8676516,0.6372517,3.526357E-06
0,171,0.8500481,0.6376146,3.55647E-06
0,172,0.83280736,0.6379702,3.5866597E-06
0,173,0.8159216,0.6383186,3.6169276E-06
0,174,0.7993833,0.63865995,3.6472745E-06
0,175,0.78318566,0.63899434,3.677702E-06
0,176,0.7673216,0.63932204,3.708211E-06
0,177,0.7517838,0.6396431,3.7388022E-06
0,178,0.73656535,0.6399576,3.7694776E-06
0,179,0.72165966,0.6402658,3.8002381E-06
0,180,0.70706,0.6405678,3.831085E-06
0,181,0.6927599,0.6408637,3.86202E-06
0,182,0.6787532,0.64115363,3.893044E-06
0,183,0.6650343,0.64143765,3.9241586E-06
0,184,0.6515968,0.641716,3.955365E-06
0,185,0.63843477,0.6419887,3.986665E-06
0,186,0.6255424,0.64225596,4.01806E-06
0,187,0.61291414,0.64251775,4.049551E-06
0,188,0.6005444,0.64277434,4.0811406E-06
0,189,0.58842766,0.6430257,4.1128296E-06
0,190,0.57655907,0.64327204,4.1446197E-06
0,191,0.56493336,0.64351344,4.176513E-06
0,192,0.5535454,0.64374995,4.2085103E-06
0,193,0.5423902,0.6439817,4.2406145E-06
0,194,0.53146297,0.6442088,4.272826E-06
0,195,0.52075887,0.6444313,4.305148E-06
0,196,0.51027334,0.6446493,4.3375812E-06
0,197,0.50000185,0.644863,4.370128E-06
0,198,0.48994005,0.6450724,4.40279E-06
0,199,0.48008355,0.64527756,4.4355697E-06
0,200,0.47042805,0.6454786,4.4684684E-06
0,201,0.4609694,0.6456756,4.501488E-06
0,202,0.4517035,0.64586866,4.5346305E-06
0,203,0.4426263,0.64605784,4.567899E-06
0,204,0.4337339,0.6462432,4.6012938E-06
0,205,0.42502266,0.6464249,4.6348187E-06
0,206,0.4164888,0.64660287,4.6684745E-06
0,207,0.40812856,0.64677733,4.702264E-06
0,208,0.39993837,0.6469483,4.7361896E-06
0,209,0.39191467,0.6471158,4.7702533E-06
0,210,0.38405403,0.64728,4.804457E-06
0,211,0.37635303,0.64744085,4.8388033E-06
0,212,0.36880845,0.64759856,4.8732945E-06
0,213,0.3614172,0.64775306,4.907933E-06
0,214,0.354176,0.64790446,4.942721E-06
0,215,0.34708178,0.6480528,4.977661E-06
0,216,0.34013143,0.64819825,5.0127555E-06
0,217,0.33332202,0.64834076,5.0480066E-06
0,218,0.3266506,0.6484804,5.0834174E-06
0,219,0.32011428,0.64861727,5.1189904E-06
0,220,0.3137105,0.64875144,5.1547277E-06
0,221,0.3074365,0.64888287,5.190632E-06
0,222,0.3012895,0.6490117,5.226706E-06
0,223,0.29526693,0.6491379,5.262952E-06
0,224,0.28936622,0.64926165,5.2993737E-06
0,225,0.28358483,0.64938295,5.335973E-06
0,226,0.27792034,0.6495018,5.3727526E-06
0,227,0.27237034,0.64961827,5.409716E-06
0,228,0.2669326,0.6497324,5.446865E-06
0,229,0.26160473,0.6498443,5.484203E-06
0,230,0.25638446,0.6499539,5.521733E-06
0,231,0.25126964,0.65006137,5.5594573E-06
0,232,0.24625804,0.6501667,5.5973796E-06
0,233,0.24134755,0.6502699,5.6355025E-06
0,234,0.23653612,0.6503711,5.6738286E-06
0,235,0.23182178,0.6504702,5.7123616E-06
0,236,0.22720253,0.6505674,5.7511043E-06
0,237,0.22267641,0.6506626,5.7900597E-06
0,238,0.2182415,0.650756,5.8292308E-06
0,239,0.21389595,0.65084743,5.8686205E-06
0,240,0.20963791,0.65093714,5.9082327E-06
0,241,0.20546558,0.651025,5.9480703E-06
0,242,0.20137724,0.6511111,5.9881363E-06
0,243,0.19737126,0.6511956,6.0284337E-06
0,244,0.19344589,0.6512783,6.0689667E-06
0,245,0.18959947,0.65135944,6.109738E-06
0,246,0.1858304,0.6514389,6.150751E-06
0,247,0.18213709,0.6515168,6.1920086E-06
0,248,0.17851798,0.6515932,6.2335153E-06
0,249,0.17497158,0.651668,6.275274E-06
0,250,0.17149647,0.6517414,6.3172874E-06
0,251,0.16809116,0.6518133,6.35956E-06
0,252,0.16475424,0.6518838,6.4020946E-06
0,253,0.16148429,0.65195286,6.4448955E-06
0,254,0.15827994,0.6520206,6.487966E-06
0,255,0.15513988,0.652087,6.5313093E-06
0,256,0.15206276,0.652152,6.574929E-06
0,257,0.14904736,0.6522158,6.6188295E-06
0,258,0.14609244,0.6522783,6.6630137E-06
0,259,0.14319675,0.6523395,6.7074857E-06
0,260,0.14035907,0.6523996,6.752249E-06
0,261,0.13757825,0.6524584,6.7973083E-06
0,262,0.1348531,0.6525161,6.8426657E-06
0,263,0.1321825,0.6525727,6.8883264E-06
0,264,0.12956533,0.6526281,6.9342937E-06
0,265,0.12700059,0.6526825,6.9805715E-06
0,266,0.124487154,0.65273577,7.0271635E-06
0,267,0.12202401,0.6527879,7.0740743E-06
0,268,0.11961011,0.6528391,7.121307E-06
0,269,0.117244475,0.6528893,7.168866E-06
0,270,0.11492612,0.6529385,7.2167554E-06
0,271,0.112654075,0.6529867,7.2649796E-06
0,272,0.11042743,0.6530339,7.3135416E-06
0,273,0.10824529,0.6530802,7.362446E-06
0,274,0.106106736,0.65312564,7.4116974E-06
0,275,0.10401087,0.65317017,7.4612994E-06
0,276,0.101956844,0.6532138,7.511256E-06
0,277,0.0999438,0.65325654,7.561572E-06
0,278,0.09797092,0.6532985,7.6122515E-06
0,279,0.09603737,0.65333956,7.663298E-06
0,280,0.094142415,0.65337986,7.714716E-06
0,281,0.09228525,0.6534193,7.766511E-06
0,282,0.090465106,0.65345806,7.818686E-06
0,283,0.08868124,0.653496,7.8712455E-06
0,284,0.08693292,0.6535332,7.9241945E-06
0,285,0.08521941,0.6535697,7.977536E-06
0,286,0.08354003,0.6536054,8.031277E-06
0,287,0.081894085,0.65364045,8.085419E-06
0,288,0.08028093,0.65367484,8.139968E-06
0,289,0.07869989,0.6537085,8.194928E-06
0,290,0.07715031,0.65374154,8.250305E-06
