"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Furosemide|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Furosemide|Fraction excreted to urine"
0,0,0,0
0,3,0.024845645,3.1682557E-05
0,6,0.16824989,0.00030115564
0,9,0.42765227,0.0009678487
0,12,0.79292166,0.0021637592
0,15,1.2475148,0.003996417
0,18,1.7693174,0.006540389
0,21,2.3353095,0.009839047
0,24,2.9237757,0.013908029
0,27,3.515215,0.018738946
0,30,4.092792,0.024303274
0,33,4.6425586,0.030556338
0,36,5.1535044,0.03744121
0,39,5.6174574,0.044892352
0,42,6.0288477,0.052838836
0,45,6.384401,0.061207082
0,48,6.6828103,0.06992319
0,51,6.924391,0.07891477
0,54,7.1107464,0.08811233
0,57,7.2444625,0.09745037
0,60,7.32885,0.106868014
0,63,7.3676953,0.11630955
0,66,7.3650723,0.12572464
0,69,7.325188,0.13506839
0,72,7.2522583,0.14430119
0,75,7.1504116,0.15338866
0,78,7.0236187,0.16230133
0,81,6.8756366,0.17101435
0,84,6.7099786,0.1795072
0,87,6.5298886,0.18776324
0,90,6.338332,0.1957695
0,93,6.1379933,0.2035162
0,96,5.93128,0.21099645
0,99,5.720332,0.21820596
0,102,5.5070343,0.22514263
0,105,5.293032,0.23180638
0,108,5.079749,0.23819879
0,111,4.8684015,0.24432287
0,114,4.660021,0.25018284
0,117,4.4554677,0.25578395
0,120,4.25545,0.26113227
0,123,4.0605383,0.26623452
0,126,3.8711843,0.27109796
0,129,3.6877334,0.2757302
0,132,3.5104384,0.28013918
0,135,3.33947,0.284333
0,138,3.1749296,0.28831983
0,141,3.0168586,0.2921079
0,144,2.8652477,0.29570544
0,147,2.7200453,0.29912052
0,150,2.5811641,0.3023612
0,153,2.448488,0.3054352
0,156,2.3218768,0.3083503
0,159,2.2011719,0.31111386
0,162,2.0861995,0.3137331
0,165,1.9767759,0.31621504
0,168,1.8727086,0.31856638
0,171,1.7738005,0.3207936
0,174,1.6798517,0.32290295
0,177,1.5906612,0.32490036
0,180,1.5060289,0.3267916
0,183,1.4257568,0.32858214
0,186,1.3496499,0.3302772
0,189,1.2775173,0.33188173
0,192,1.209173,0.33340052
0,195,1.1444359,0.3348381
0,198,1.0831308,0.33619872
0,201,1.0250889,0.3374865
0,204,0.97014683,0.33870536
0,207,0.91814816,0.33985895
0,210,0.86894244,0.34095082
0,213,0.8223858,0.3419842
0,216,0.7783405,0.34296232
0,219,0.73667526,0.34388816
0,222,0.6972646,0.3447645
0,225,0.65998906,0.34559405
0,228,0.624735,0.34637934
0,231,0.5913943,0.3471228
0,234,0.5598643,0.34782663
0,237,0.53004736,0.34849304
0,240,0.501851,0.349124
0,243,0.4751875,0.34972152
0,246,0.44997358,0.35028735
0,249,0.42613047,0.35082325
0,252,0.4035835,0.35133082
0,255,0.38226196,0.3518116
0,258,0.362099,0.35226706
0,261,0.34303132,0.35269853
0,264,0.32499903,0.3531074
0,267,0.30794552,0.3534948
0,270,0.29181722,0.35386196
0,273,0.27656353,0.35420993
0,276,0.26213658,0.35453978
0,279,0.24849112,0.3548525
0,282,0.23558441,0.35514897
0,285,0.22337607,0.3554301
0,288,0.21182784,0.35569674
0,291,0.20090371,0.3559496
0,294,0.19056955,0.35618952
0,297,0.18079315,0.35641712
0,300,0.17154406,0.3566331
0,303,0.16279355,0.35683808
0,306,0.15451443,0.35703266
0,309,0.14668103,0.3572174
0,312,0.13926908,0.3573928
0,315,0.13225567,0.35755938
0,318,0.12561913,0.35771763
0,321,0.11933899,0.35786796
0,324,0.11339591,0.35801083
0,327,0.107771605,0.35814664
0,330,0.102448806,0.35827574
0,333,0.09741119,0.3583985
0,336,0.09264332,0.3585153
0,339,0.08813062,0.35862637
0,342,0.0838593,0.3587321
0,345,0.079816334,0.35883275
0,348,0.075989395,0.35892856
0,351,0.07236685,0.35901985
0,354,0.0689377,0.35910678
0,357,0.06569152,0.35918966
0,360,0.06261847,0.35926867
0,363,0.05970922,0.35934404
0,366,0.056954905,0.35941592
0,369,0.054347135,0.35948452
0,372,0.051878054,0.35955
0,375,0.049540233,0.35961255
0,378,0.047326397,0.35967234
0,381,0.045229085,0.35972947
0,384,0.04324095,0.3597841
0,387,0.041355215,0.35983634
0,390,0.039565645,0.35988635
0,393,0.037866537,0.3599342
0,396,0.03625263,0.35998005
0,399,0.034719028,0.36002392
0,402,0.03326119,0.360066
0,405,0.031874947,0.3601063
0,408,0.030556252,0.36014494
0,411,0.029301468,0.36018202
0,414,0.028107008,0.36021757
0,417,0.02696968,0.3602517
0,420,0.025886431,0.36028445
0,423,0.024854435,0.3603159
0,426,0.023870936,0.3603461
0,429,0.022933522,0.36037517
0,432,0.02203979,0.36040306
0,435,0.021187453,0.36042988
0,438,0.020374576,0.3604557
0,441,0.019598965,0.36048052
0,444,0.018858872,0.36050442
0,447,0.018152535,0.36052743
0,450,0.017478177,0.36054957
0,453,0.016834285,0.36057088
0,456,0.016219305,0.36059144
0,459,0.015631815,0.36061126
0,462,0.015070493,0.36063036
0,465,0.014534012,0.36064878
0,468,0.014021203,0.36066657
0,471,0.013530911,0.3606837
0,474,0.013062032,0.36070028
0,477,0.012613575,0.36071628
0,480,0.012184537,0.36073175
0,483,0.011774005,0.36074668
0,486,0.011381105,0.3607611
0,489,0.011004986,0.36077508
0,492,0.010644812,0.36078858
0,495,0.010299736,0.36080167
0,498,0.009969042,0.3608143
0,501,0.009652066,0.36082655
0,504,0.009348178,0.36083844
0,507,0.009056778,0.36084992
0,510,0.008777294,0.36086106
0,513,0.00850918,0.36087188
0,516,0.008251912,0.36088237
0,519,0.008005016,0.36089253
0,522,0.007767992,0.3609024
0,525,0.0075404164,0.36091197
0,528,0.0073218415,0.36092126
0,531,0.0071118623,0.3609303
0,534,0.006910105,0.3609391
0,537,0.0067161527,0.3609476
0,540,0.0065296357,0.36095592
0,543,0.006350231,0.360964
0,546,0.006177629,0.36097184
0,549,0.0060115405,0.3609795
0,552,0.0058516813,0.36098692
0,555,0.0056977915,0.36099416
0,558,0.0055495994,0.36100122
0,561,0.0054068747,0.3610081
0,564,0.005269382,0.36101478
0,567,0.0051369206,0.36102134
0,570,0.005009254,0.3610277
0,573,0.0048861695,0.36103392
0,576,0.0047675236,0.36103997
0,579,0.004653092,0.3610459
0,582,0.0045426833,0.36105168
0,585,0.004436167,0.3610573
0,588,0.00433337,0.36106282
0,591,0.004234136,0.36106822
0,594,0.004138324,0.36107346
0,597,0.0040458017,0.36107862
0,600,0.0039564413,0.36108366
0,603,0.0038701214,0.36108857
0,606,0.0037867124,0.3610934
0,609,0.0037061118,0.3610981
0,612,0.0036282171,0.36110273
