"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Furosemide|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Furosemide|Fraction excreted to urine"
0,0,0,0
0,3,0.011037382,3.083019E-05
0,6,0.07892336,0.0003043155
0,9,0.20517851,0.000989087
0,12,0.38500762,0.0022222416
0,15,0.6101734,0.0041150725
0,18,0.86951965,0.0067442073
0,21,1.15133,0.010153529
0,24,1.4445289,0.014357928
0,27,1.7391772,0.019347254
0,30,2.0267186,0.02509045
0,33,2.3000867,0.031539764
0,36,2.553725,0.038634837
0,39,2.7835243,0.046306495
0,42,2.9867039,0.054480117
0,45,3.16166,0.063078575
0,48,3.3077862,0.07202461
0,51,3.4252934,0.08124276
0,54,3.5150402,0.09066074
0,57,3.5783772,0.100210585
0,60,3.6170068,0.10982933
0,63,3.632869,0.11945949
0,66,3.628046,0.1290493
0,69,3.6046827,0.13855274
0,72,3.5649235,0.14792944
0,75,3.5108643,0.1571445
0,78,3.444516,0.16616818
0,81,3.3677797,0.17497562
0,84,3.2824285,0.18354645
0,87,3.1900964,0.19186439
0,90,3.092275,0.19991693
0,93,2.9903107,0.20769487
0,96,2.8854089,0.21519205
0,99,2.7786386,0.2224049
0,102,2.670938,0.22933215
0,105,2.5631242,0.23597455
0,108,2.455901,0.24233454
0,111,2.3498685,0.248416
0,114,2.2455328,0.254224
0,117,2.1433125,0.25976467
0,120,2.043549,0.2650449
0,123,1.9465163,0.27007225
0,126,1.8524272,0.27485472
0,129,1.7614422,0.27940074
0,132,1.6736748,0.28371885
0,135,1.5891986,0.2878179
0,138,1.5080521,0.29170665
0,141,1.4302447,0.29539394
0,144,1.3557606,0.2988885
0,147,1.2845631,0.30219898
0,150,1.2165985,0.3053338
0,153,1.151799,0.30830127
0,156,1.090085,0.31110942
0,159,1.0313686,0.31376603
0,162,0.9755549,0.31627867
0,165,0.9225441,0.3186546
0,168,0.87223315,0.32090086
0,171,0.82451683,0.3230241
0,174,0.7792891,0.3250308
0,177,0.736444,0.32692716
0,180,0.6958763,0.328719
0,183,0.65748245,0.33041197
0,186,0.6211606,0.3320114
0,189,0.5868118,0.3335224
0,192,0.55433935,0.33494982
0,195,0.5236499,0.33629823
0,198,0.49465308,0.337572
0,201,0.46726203,0.33877528
0,204,0.4413932,0.339912
0,207,0.41696647,0.34098583
0,210,0.39390513,0.34200034
0,213,0.37213594,0.3429588
0,216,0.35158902,0.3438644
0,219,0.33219782,0.34472013
0,222,0.31389892,0.34552872
0,225,0.2966321,0.3462929
0,228,0.28034025,0.34701517
0,231,0.26496905,0.34769788
0,234,0.25046706,0.34834328
0,237,0.2367856,0.34895346
0,240,0.22387852,0.34953043
0,243,0.21170214,0.35007608
0,246,0.20021522,0.35059214
0,249,0.18937871,0.35108033
0,252,0.17915575,0.3515422
0,255,0.16951151,0.35197926
0,258,0.1604131,0.35239288
0,261,0.15182948,0.35278443
0,264,0.14373134,0.35315514
0,267,0.13609104,0.35350618
0,270,0.1288825,0.35383865
0,273,0.12208109,0.3541536
0,276,0.11566364,0.35445204
0,279,0.109608255,0.3547349
0,282,0.103894256,0.35500306
0,285,0.09850178,0.35525733
0,288,0.09341153,0.35549846
0,291,0.0886051,0.35572726
0,294,0.08406548,0.35594434
0,297,0.079776876,0.3561504
0,300,0.075724535,0.35634598
0,303,0.07189463,0.3565317
0,306,0.06827418,0.35670808
0,309,0.064851,0.35687566
0,312,0.06161371,0.3570349
0,315,0.05855163,0.35718623
0,318,0.055654716,0.35733008
0,321,0.05291359,0.35746688
0,324,0.050319385,0.357597
0,327,0.047863837,0.35772076
0,330,0.04553912,0.35783854
0,333,0.043337904,0.35795063
0,336,0.041253265,0.35805735
0,339,0.039278697,0.35815898
0,342,0.037408065,0.35825577
0,345,0.035635605,0.35834798
0,348,0.033955887,0.35843587
0,351,0.0323638,0.35851964
0,354,0.030854523,0.35859954
0,357,0.029423522,0.35867572
0,360,0.028066507,0.3587484
0,363,0.026779506,0.35881776
0,366,0.025558712,0.35888395
0,369,0.024400504,0.35894716
0,372,0.023301445,0.35900754
0,375,0.022258231,0.3590652
0,378,0.021268006,0.3591203
0,381,0.02032782,0.359173
0,384,0.01943496,0.3592234
0,387,0.018586941,0.3592716
0,390,0.017781368,0.3593177
0,393,0.017015997,0.35936183
0,396,0.016288677,0.3594041
0,399,0.015597417,0.35944456
0,402,0.014940312,0.35948333
0,405,0.014315557,0.35952047
0,408,0.013721431,0.35955608
0,411,0.01315632,0.35959023
0,414,0.012618717,0.35962301
0,417,0.012107149,0.35965446
0,420,0.011620259,0.35968462
0,423,0.011156773,0.3597136
0,426,0.01071546,0.35974145
0,429,0.010295176,0.35976818
0,432,0.009894837,0.3597939
0,435,0.009513417,0.35981864
0,438,0.0091499435,0.35984242
0,441,0.008803498,0.3598653
0,444,0.008473207,0.35988736
0,447,0.008158253,0.35990858
0,450,0.007857848,0.359929
0,453,0.0075712493,0.3599487
0,456,0.007297768,0.35996768
0,459,0.0070367334,0.359986
0,462,0.0067875166,0.36000368
0,465,0.006549531,0.36002073
0,468,0.0063222116,0.36003718
0,471,0.006105026,0.3600531
0,474,0.005897474,0.36006844
0,477,0.0056990776,0.36008328
0,480,0.0055093854,0.36009765
0,483,0.0053279707,0.36011153
0,486,0.0051544267,0.36012495
0,489,0.00498837,0.36013797
0,492,0.004829437,0.36015055
0,495,0.0046772794,0.36016273
0,498,0.004531572,0.36017457
0,501,0.0043920046,0.360186
0,504,0.00425828,0.36019713
0,507,0.004130123,0.3602079
0,510,0.0040072678,0.36021835
0,513,0.003889462,0.3602285
0,516,0.0037764702,0.36023834
0,519,0.0036680654,0.36024794
0,522,0.0035640337,0.36025724
0,525,0.0034641726,0.36026627
0,528,0.0033682883,0.36027506
0,531,0.0032761977,0.3602836
0,534,0.003187728,0.36029196
0,537,0.003102713,0.36030006
0,540,0.0030209958,0.36030793
0,543,0.0029424285,0.36031562
0,546,0.0028668686,0.36032313
0,549,0.002794182,0.36033043
0,552,0.0027242415,0.36033756
0,555,0.0026569255,0.3603445
0,558,0.0025921185,0.36035126
0,561,0.0025297112,0.36035788
0,564,0.0024695992,0.36036435
0,567,0.0024116836,0.36037064
0,570,0.00235587,0.3603768
0,573,0.0023020685,0.36038283
0,576,0.002250195,0.3603887
0,579,0.0022001679,0.36039445
0,582,0.0021519093,0.36040008
0,585,0.0021053443,0.3604056
0,588,0.0020604054,0.360411
0,591,0.0020170263,0.36041626
0,594,0.0019751417,0.36042142
0,597,0.001934689,0.3604265
0,600,0.0018956104,0.36043146
0,603,0.0018578562,0.36043632
0,606,0.0018213699,0.3604411
0,609,0.0017861003,0.36044577
0,612,0.0017519982,0.36045036
0,615,0.0017190226,0.36045486
0,618,0.0016871286,0.36045927
0,621,0.0016562734,0.3604636
0,624,0.001626417,0.36046785
0,627,0.0015975226,0.36047205
0,630,0.0015695549,0.36047617
0,633,0.0015424788,0.3604802
0,636,0.0015162609,0.36048415
0,639,0.0014908699,0.36048806
0,642,0.0014662766,0.3604919
0,645,0.0014424516,0.3604957
0,648,0.0014193672,0.3604994
0,651,0.0013969967,0.36050308
0,654,0.0013753156,0.36050665
0,657,0.0013542998,0.36051023
0,660,0.0013339256,0.36051372
0,663,0.0013141703,0.36051714
0,666,0.0012950129,0.36052054
0,669,0.001276434,0.36052388
0,672,0.0012584132,0.3605272
0,675,0.0012409313,0.36053044
0,678,0.0012239702,0.36053365
0,681,0.0012075139,0.3605368
0,684,0.001191545,0.36053994
0,687,0.0011760476,0.360543
0,690,0.0011610063,0.36054605
0,693,0.0011464066,0.36054906
0,696,0.0011322347,0.36055204
0,699,0.0011184769,0.36055496
0,702,0.0011051198,0.36055785
0,705,0.0010921512,0.36056072
0,708,0.0010795591,0.36056355
0,711,0.0010673319,0.36056635
0,714,0.0010554583,0.36056912
0,717,0.0010439274,0.36057186
0,720,0.0010327293,0.36057457
0,723,0.0010218536,0.36057726
0,726,0.0010112909,0.3605799
0,729,0.0010010316,0.36058253
0,732,0.000991067,0.36058512
0,735,0.0009813886,0.3605877
0,738,0.0009719878,0.36059025
0,741,0.0009628566,0.36059278
0,744,0.0009539871,0.3605953
0,747,0.0009453722,0.36059776
0,750,0.00093700446,0.3606002
0,753,0.0009288768,0.36060265
0,756,0.00092098245,0.36060506
0,759,0.00091331505,0.36060748
0,762,0.00090586825,0.36060983
0,765,0.0008986359,0.36061218
0,768,0.00089161197,0.36061454
0,771,0.0008847909,0.36061686
0,774,0.00087816716,0.36061916
0,777,0.00087173533,0.36062145
0,780,0.00086549023,0.36062372
