"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Furosemide|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Furosemide|Fraction excreted to urine"
0,0,0,0
0,6,0.009811179,3.5024116E-06
0,12,0.07858929,3.979716E-05
0,18,0.23310372,0.00015370766
0,24,0.4664711,0.00038534682
0,30,0.7542876,0.00076160557
0,36,1.0667812,0.0012940608
0,42,1.3761324,0.0019803005
0,48,1.6604551,0.002807123
0,54,1.9051083,0.0037542507
0,60,2.102232,0.0047977613
0,66,2.249423,0.005912769
0,72,2.3482232,0.0070753074
0,78,2.402707,0.00826355
0,84,2.4183404,0.0094584515
0,90,2.4011648,0.0106439805
0,96,2.3572385,0.011807102
0,102,2.292272,0.012937597
0,108,2.211415,0.01402777
0,114,2.1191564,0.01507212
0,120,2.0193012,0.016067006
0,126,1.9149996,0.017010318
0,132,1.8087972,0.017901184
0,138,1.702704,0.018739706
0,144,1.5982721,0.019526737
0,150,1.4966675,0.020263698
0,156,1.398734,0.020952417
0,162,1.3050504,0.021595
0,168,1.2159851,0.022193732
0,174,1.131741,0.022750992
0,180,1.0523928,0.023269195
0,186,0.9779167,0.023750741
0,192,0.90821534,0.02419798
0,198,0.84313875,0.024613194
0,204,0.7825008,0.02499856
0,210,0.7260911,0.025356164
0,216,0.67368466,0.025687974
0,222,0.62505025,0.025995845
0,228,0.57995605,0.02628152
0,234,0.538173,0.026546627
0,240,0.49947873,0.026792685
0,246,0.46365926,0.02702111
0,252,0.4305106,0.027233213
0,258,0.39983964,0.027430216
0,264,0.37146416,0.027613247
0,270,0.3452134,0.027783353
0,276,0.3209277,0.027941497
0,282,0.29845822,0.028088577
0,288,0.2776667,0.028225416
0,294,0.25842473,0.028352777
0,300,0.24061354,0.028471366
0,306,0.22412314,0.028581832
0,312,0.20885196,0.028684774
0,318,0.19470625,0.028780749
0,324,0.1815995,0.028870266
0,330,0.16945188,0.028953798
0,336,0.15818869,0.029031781
0,342,0.14773864,0.029104615
0,348,0.13803472,0.029172666
0,354,0.12901749,0.029236276
0,360,0.12063355,0.029295752
0,366,0.11283438,0.029351382
0,372,0.10557534,0.029403433
0,378,0.09881575,0.029452154
0,384,0.092518814,0.029497769
0,390,0.086650155,0.029540492
0,396,0.08117843,0.02958052
0,402,0.07607496,0.029618032
0,408,0.07131336,0.029653199
0,414,0.06686932,0.029686175
0,420,0.0627204,0.029717105
0,426,0.058845773,0.029746125
0,432,0.05522615,0.029773358
0,438,0.05184372,0.029798927
0,444,0.04868199,0.029822934
0,450,0.045725644,0.029845485
0,456,0.042960484,0.029866673
0,462,0.040373646,0.029886585
0,468,0.03795287,0.029905304
0,474,0.035687093,0.029922904
0,480,0.033565763,0.029939458
0,486,0.031579155,0.029955031
0,492,0.029718185,0.029969687
0,498,0.027974457,0.029983481
0,504,0.026340159,0.029996473
0,510,0.024808066,0.030008707
0,516,0.023371488,0.030020233
0,522,0.022024168,0.030031094
0,528,0.020760302,0.030041333
0,534,0.019574452,0.030050987
0,540,0.01846156,0.030060092
0,546,0.017416904,0.03006868
0,552,0.016436096,0.030076785
0,558,0.015515042,0.030084437
0,564,0.014649931,0.030091662
0,570,0.013837215,0.030098485
0,576,0.013073573,0.030104931
0,582,0.0123559125,0.030111024
0,588,0.011681335,0.030116785
0,594,0.011047143,0.030122232
0,600,0.010450804,0.030127386
0,606,0.009889964,0.030132262
0,612,0.009362416,0.030136878
0,618,0.008866102,0.03014125
0,624,0.008399096,0.030145392
0,630,0.007959596,0.030149315
0,636,0.0075459196,0.030153036
0,642,0.007156488,0.030156564
0,648,0.006789818,0.030159911
0,654,0.0064445413,0.030163087
0,660,0.0061193462,0.030166104
0,666,0.00581302,0.03016897
0,672,0.0055244355,0.030171692
0,678,0.0052525084,0.030174281
0,684,0.004996254,0.030176744
0,690,0.004754732,0.030179087
0,696,0.0045270594,0.030181317
0,702,0.0043124235,0.030183442
0,708,0.004110047,0.030185468
0,714,0.003919208,0.030187398
0,720,0.0037392299,0.03018924
0,726,0.0035694714,0.030191
0,732,0.0034093377,0.030192679
0,738,0.003258265,0.030194284
0,744,0.003115722,0.03019582
0,750,0.0029812183,0.030197287
0,756,0.002854283,0.030198693
