"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Furosemide|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Furosemide|Fraction excreted to urine"
0,0,0,0
0,3,0.0062112454,3.1683598E-05
0,6,0.04205868,0.0003011977
0,9,0.10689581,0.0009681405
0,12,0.19818254,0.0021648793
0,15,0.31177545,0.003999527
0,18,0.44213977,0.0065473765
0,21,0.5835161,0.009852607
0,24,0.73047435,0.013931639
0,27,0.8781373,0.018776728
0,30,1.0222952,0.0243598
0,33,1.1594634,0.030636393
0,36,1.2868924,0.037549537
0,39,1.4025407,0.04503338
0,42,1.5050219,0.05301649
0,45,1.5935289,0.06142468
0,48,1.6677452,0.07018332
0,51,1.7277595,0.07921923
0,54,1.7739825,0.08846216
0,57,1.8070711,0.09784585
0,60,1.8278586,0.10730878
0,63,1.8372976,0.116794646
0,66,1.8364122,0.12625259
0,69,1.8262582,0.13563731
0,72,1.8078917,0.14490892
0,75,1.7823464,0.15403281
0,78,1.7506123,0.16297938
0,81,1.7136248,0.17172371
0,84,1.6722589,0.18024527
0,87,1.6273214,0.18852748
0,90,1.5795504,0.19655745
0,93,1.5296133,0.2043255
0,96,1.4781083,0.21182492
0,99,1.4255674,0.21905158
0,102,1.3724585,0.22600359
0,105,1.3191899,0.23268104
0,108,1.2661144,0.23908569
0,111,1.2135338,0.24522077
0,114,1.1617031,0.25109068
0,117,1.1108352,0.25670087
0,120,1.0611053,0.26205754
0,123,1.0126543,0.2671676
0,126,0.96559346,0.27203843
0,129,0.9200075,0.27667782
0,132,0.87595826,0.28109378
0,135,0.83348733,0.28529453
0,138,0.7926191,0.28928837
0,141,0.75336313,0.29308364
0,144,0.71571654,0.2966886
0,147,0.6796658,0.30011138
0,150,0.6451887,0.30336007
0,153,0.6122559,0.30644256
0,156,0.580832,0.3093665
0,159,0.5508772,0.3121394
0,162,0.5223479,0.31476846
0,165,0.49519813,0.31726074
0,168,0.46937972,0.31962293
